Class,ALT,L8 NDWI med,L8 NIR mean,L8 Temp max,L8 Temp mean,L8 Temp min,TPI,Elevation,Slope
Shallow,0.0469697,0.201723432,0.316884388,302.6194909,280.0374001,150.0014799,-0.12277222,129.90099,0.78392035
Shallow,0.0470161,0.090906869,0.406728065,313.6118432,279.6812689,206.2108188,-0.41815186,541.99396,1.6838615
Shallow,0.047037,0.177589598,0.295116667,303.3987994,288.214401,236.9422366,0.18132019,142.55011,0.14541304
Shallow,0.0470732,0.119274803,0.341503852,308.9838441,279.5880316,228.9645779,-1.1346207,50.858063,0.66490203
Shallow,0.0470863,0.236331159,0.452579583,299.3655358,274.1084568,223.2086322,1.3548272,1.6924527,3.7697086
Shallow,0.0470968,0.197159958,0.353123542,302.8450802,278.1611082,242.311946,-1.6998215,114.47233,0.37291843
Shallow,0.0471749,0.434232426,0.344833367,301.2386108,278.1533735,157.4903617,1.1363525,139.85905,21.439426
Shallow,0.047192,0.1628321,0.424352903,307.3192684,281.8168699,228.3903505,-4.705658,402.8386,6.949377
Shallow,0.0472273,0.064030466,0.323559224,311.2123932,284.658503,200.7146426,-2.9213257,283.53305,2.4353018
Shallow,0.0472881,0.259234498,0.354668689,307.931094,276.3486452,231.9109111,-2.0575714,64.19628,1.9588819
Shallow,0.0473407,0.169848663,0.357138421,309.9237996,275.6450167,150.0014799,-0.9341917,13.82587,13.296125
Shallow,0.0473543,0.234471157,0.39136569,307.0424088,280.3890424,219.2676552,-0.099853516,276.69022,1.6583018
Shallow,0.0473545,-0.041289354,0.310084559,313.8032523,285.2224393,219.8692267,2.660904,186.33003,4.369063
Shallow,0.0474492,0.220042636,0.333448437,299.560363,272.2153485,150.0014799,0.35902405,174.50798,2.5392203
Shallow,0.0474552,0.211563555,0.372837941,304.7694255,270.4211393,181.1498961,-1.0510635,68.46977,0.91308355
Shallow,0.0475162,0.165248082,0.352284192,303.3030949,282.5880532,179.3110014,-0.5608673,132.09743,1.6951029
Shallow,0.0475306,0.208146695,0.265295,303.1356119,287.5863139,241.8676034,-0.30259705,141.87329,0.14517775
Shallow,0.0475598,0.263071311,0.465515898,304.2669765,276.3751322,217.186081,5.2769775,423.3926,17.433945
Shallow,0.0475641,0.155215513,0.349428,305.893954,284.2662274,213.7270447,0.12332153,143.50104,0.47104847
Shallow,0.047605,0.223219925,0.297073077,302.6741792,284.4108044,170.9710326,-1.6161194,136.39206,0.6862414
Shallow,0.0476275,0.115220471,0.287621223,304.1234197,283.8136903,240.0628888,-0.76257324,385.4852,1.9179143
Shallow,0.0477516,0.189377007,0.353677542,306.4510913,281.6508651,230.2600075,-0.5760193,414.7248,0.8258367
Shallow,0.0477681,0.088570641,0.366622419,306.2186659,280.6100883,222.6104787,-1.8397217,406.05356,3.0044737
Shallow,0.0478299,0.123240234,0.399151953,304.7933516,277.5385942,232.1706807,-2.4249878,352.81253,0.98331743
Shallow,0.0479324,0.248486354,0.372920441,300.7395799,279.1776039,166.7053436,-6.3940125,127.94737,1.0123439
Shallow,0.0479339,0.101919458,0.339105,307.257744,279.9845079,239.741595,-1.1107941,200.08295,2.2424512
Shallow,0.0480267,0.314441999,0.364840269,302.5579665,284.5501544,189.1959152,-1.6893005,133.50143,0.9959986
Shallow,0.0480478,0.269747512,0.344474118,301.1702504,279.2250541,164.551991,-0.32966614,134.66364,3.194879
Shallow,0.0480512,0.285968573,0.331681271,305.9110441,280.8283968,249.0488634,-8.555328,340.49985,16.652706
Shallow,0.0480753,0.214387088,0.4868925,308.6967304,272.3754516,194.7399436,-2.6884155,681.9782,19.768213
Shallow,0.0481148,0.197824715,0.2459125,302.643417,287.1596311,258.1202885,0.7391968,143.50613,5.6284285
Shallow,0.0481303,0.098000594,0.383847344,302.8963505,279.3927632,233.3738237,-0.5591736,341.15656,0.47183087
Shallow,0.0483168,0.250157309,0.46812756,303.8773222,273.1703188,233.8147483,11.880661,224.00906,11.937359
Shallow,0.0483226,0.09124276,0.344254219,306.7211149,278.9260967,236.5594183,-5.611206,337.4347,3.5842993
Shallow,0.0483307,0.092214133,0.322618191,308.785599,281.7548059,239.745013,-2.6613312,132.006,1.3297386
Shallow,0.0483838,0.252526277,0.433373529,300.7498339,279.0176607,168.137494,-3.1454773,128.34727,0.78565204
Shallow,0.0484778,0.404384287,0.336972857,301.6761174,278.6988616,153.9185308,3.6345673,137.12907,14.3717985
Shallow,0.0484906,0.289725225,0.404665147,302.5682206,278.3992001,151.1499346,-0.009109497,129.28229,3.8258035
Shallow,0.048626,0.220914358,0.5291875,304.5916884,266.0840421,169.0159251,-2.0910034,639.6852,2.0500476
Shallow,0.0486475,0.352380755,0.405540294,299.8645668,279.3769549,164.4050161,-0.5928955,128.48572,1.126621
Shallow,0.0486545,0.192490837,0.387071793,307.8319714,284.35701,248.5259064,0.30792236,560.64276,1.6938607
Shallow,0.0486592,0.238311799,0.425895739,302.2469267,271.4509516,150.0014799,-0.090774536,12.233929,2.5015829
Shallow,0.0486706,-0.05198134,0.317514412,312.8838049,284.1617137,198.9543623,4.9989777,177.36948,4.758963
Shallow,0.0487168,0.344891522,0.326390441,301.5257245,279.5571046,154.2261526,0.7866211,137.11404,13.140271
Shallow,0.0487339,0.252511485,0.43537375,301.5291425,279.5086492,167.7341676,-0.8695526,128.46094,0.85286766
Shallow,0.0487379,0.222199663,0.507461726,300.7259078,268.4243167,223.1060916,3.0655212,475.4914,32.473183
Shallow,0.04875,0.344665876,0.328552426,300.9959314,279.3314148,154.3697094,5.6050262,139.6054,5.174836
Shallow,0.0487731,0.06599617,0.354618922,315.5772047,285.9260152,212.0932312,-3.0085907,184.71332,2.178958
Shallow,0.0487748,0.183830477,0.422853112,306.235756,272.0252124,207.1883725,0.33900452,186.81439,2.0823033
Shallow,0.0487925,0.213940546,0.35014245,305.6341845,283.8873057,213.8706016,-0.13578796,143.3933,0.4188701
Shallow,0.0488007,0.18893435,0.342630423,302.4314998,284.2709811,187.2202996,-1.3978577,133.79568,1.3686033
Shallow,0.0488174,0.282532571,0.382915882,300.0047056,279.3117109,160.7579888,-1.2346344,127.416336,1.2762629
Shallow,0.0488571,0.13006651,0.378012417,307.0219006,278.0945138,233.0320217,0.1227417,110.0942,0.76652884
Shallow,0.0488889,0.151519119,0.299181692,303.2996769,285.1363186,150.0014799,0.042648315,135.7124,0.21444294
Shallow,0.0489064,0.094284494,0.408806532,306.396403,280.4727059,226.8419875,-1.1039734,397.04648,0.78178996
Shallow,0.0489219,0.225534875,0.337544333,303.839724,278.4640397,234.0676818,-0.58180237,253.00781,2.475045
Shallow,0.0489547,0.275959652,0.28851,303.3372751,288.6328495,244.2362913,-0.2613678,141.91917,0.30528218
Shallow,0.0489644,0.220091387,0.317246231,306.748459,282.1376633,205.2776993,4.9123077,230.23613,3.5073385
Shallow,0.0489792,0.153768552,0.362564538,302.7493756,281.5036995,151.1977869,-1.7277527,136.6468,0.35532027
Shallow,0.0490858,0.106001055,0.299678808,305.4530295,280.2818888,220.5083964,-1.4606323,361.76886,1.9346117
Shallow,0.0491798,0.091697013,0.349122865,304.6771389,275.5544692,166.1003541,-0.66096497,182.54395,0.48015738
Shallow,0.0492294,0.127326006,0.356943292,305.1112275,279.3783791,242.9852959,-1.0046082,103.42025,0.015349713
Shallow,0.0492958,0.199024775,0.456060204,306.6869347,271.8847946,209.3929954,-17.398712,345.71368,3.9258738
Shallow,0.0494444,0.184401034,0.313245615,302.4246637,284.3655814,150.0014799,-0.6950073,135.81569,0.85408133
Shallow,0.0494492,0.202188445,0.3353557,303.7303474,282.5867491,223.5948685,-2.7498627,237.14328,1.2125751
Shallow,0.0495861,0.124590603,0.300671667,304.5062379,287.8642093,233.0525298,-0.06529236,142.33351,0.5449726
Shallow,0.0496239,0.240679458,0.3869336,301.3274793,276.3994493,236.7884257,0.35856628,191.09094,9.106762
Shallow,0.0496774,0.343032854,0.382444949,302.0213374,279.8372017,150.0014799,-0.91477966,129.05222,0.90633893
Shallow,0.0497468,0.239307852,0.535475625,302.1717303,267.0377473,150.0014799,-15.080444,330.09576,36.421986
Shallow,0.0497757,0.208385451,0.3375205,303.149284,284.6183571,165.7756422,-2.1315002,136.0261,0.15690805
Shallow,0.0498071,0.150873924,0.369199096,301.269373,280.07554,236.7132292,-0.15093994,435.94794,2.0488236
Shallow,0.0498376,0.133624956,0.389060625,304.9095643,278.0137087,234.0642637,-0.29145813,134.19319,0.18236345
Shallow,0.049841,0.108364008,0.34249119,306.3417147,283.5237184,240.6576243,-1.193634,375.23334,1.6650004
Shallow,0.0498675,0.225437178,0.331445962,308.3070762,282.5582376,203.5891974,7.9000854,215.93233,11.405374
Shallow,0.0499361,0.100525283,0.331367287,304.3011567,283.1761205,221.8380062,-0.5393982,395.61285,1.3858461
Shallow,0.0499381,0.100215104,0.340266719,300.6507114,278.1487108,231.6306335,-0.030761719,366.57883,3.0893214
Shallow,0.05,0.363462111,0.31443865,304.5404181,284.3726646,224.6817988,1.9353485,153.3441,4.5117025
Shallow,0.05,0.344712726,0.336778971,301.450528,280.4634831,156.6358567,5.060562,139.099,21.050917
Shallow,0.05,0.404193069,0.326616582,301.3001352,280.8604453,161.5646415,2.7519226,138.0246,6.0791
Shallow,0.05,0.361553785,0.35124648,301.4163478,279.507886,150.0014799,9.088425,142.521,15.754675
Shallow,0.05,0.240523635,0.300217808,306.3041164,281.6822253,202.0545064,4.002472,237.29321,8.949229
Shallow,0.05,0.291125859,0.353879255,306.3793129,281.7054265,229.9626397,-3.4626312,212.44485,9.803852
Shallow,0.05,0.203992479,0.37157485,306.5467959,273.2361401,213.5698158,3.0544434,264.0642,6.711266
Shallow,0.05,0.269367968,0.355758125,307.8456435,279.7551899,239.2835803,4.0126114,109.35435,12.053195
Shallow,0.05,0.205655408,0.3489275,308.9018116,281.7646128,245.4701965,20.858074,79.7816,29.014385
Shallow,0.05,0.276074292,0.473425625,303.1185218,273.1615186,194.637403,-12.711121,488,13.561678
Shallow,0.05,0.266517007,0.508845625,304.8412039,272.4764386,193.5914889,4.888916,522,13.56063
Shallow,0.05,0.279197792,0.589073125,303.6551509,267.263725,164.2443692,-16.87741,416.39188,19.53695
Shallow,0.05,0.162588295,0.436782143,297.9185791,272.6705017,245.6465149,9.33873,258.5602,38.9474
Shallow,0.05,0.222356459,0.46354881,299.8406406,269.6829619,217.8149967,-1.2422485,264.05115,18.282732
Shallow,0.05,0.299460122,0.473495298,298.8220707,268.5520042,212.1308294,11.794205,253.92424,27.794197
Shallow,0.05,0.275661638,0.398638333,293.1567993,271.5731201,245.8617859,28.44809,250.9389,29.08684
Shallow,0.05,0.174315485,0.490967619,301.9256328,268.8290265,223.4957459,10.323425,483.579,33.68547
Shallow,0.05,0.213768301,0.430724286,294.9449463,272.6255188,245.4899292,-28.654556,116.07291,13.500754
Shallow,0.0500949,0.096030217,0.310345,301.6761174,281.8097124,237.4378495,-3.0011902,443.37982,1.2917938
Shallow,0.0501511,0.194010166,0.449611016,308.9940982,278.0077174,216.2187813,5.0911865,412.53424,25.957376
Shallow,0.0502025,0.036244908,0.351463811,313.5332287,282.1061598,226.7086847,-3.7827454,289.38696,0.79910797
Shallow,0.0502083,0.260212959,0.355865299,302.0896978,277.2649756,187.459561,-5.188919,185.48773,7.9506693
Shallow,0.0502091,0.168656243,0.323168021,302.2332546,275.4257238,197.1393937,-0.43032837,180.19147,0.75277966
Shallow,0.0502151,0.211934049,0.31058205,307.9105858,285.9301879,225.6046642,0.14656067,152.1831,0.32591972
Shallow,0.0502184,0.254385073,0.3100315,306.6117382,285.4418212,226.5104395,-0.168396,151.36327,1.4383515
Shallow,0.0502222,0.200038074,0.33364135,302.7835558,279.4903648,224.1417517,0.88912964,231.61273,4.585021
Shallow,0.0502273,0.331598326,0.482835515,304.0174611,272.4000723,195.7585136,1.0136223,61.561806,0.5492998
Shallow,0.0502381,0.25760494,0.47860506,293.3753662,272.0345154,242.9101105,-1.4154816,92.39234,17.673582
Shallow,0.0502576,0.337443374,0.369631633,301.9974112,279.618588,150.0014799,-0.7401581,134.01822,9.13701
Shallow,0.0502639,0.270015726,0.463931641,306.5433778,277.1071226,217.1484828,-0.19778442,421.5868,18.424177
Shallow,0.0503333,0.170916099,0.276238125,304.1165836,278.9550003,234.443664,7.993099,53.11792,1.1455265
Shallow,0.0503464,0.116088376,0.381318989,303.2825868,282.384158,228.6877183,-4.317749,428.38147,9.207671
Shallow,0.0503834,0.148558658,0.429559219,308.0404706,272.2510241,213.9697242,-0.23168945,244.73946,1.3577603
Shallow,0.0504227,0.233010491,0.377368576,306.4305832,279.8248745,232.5842611,-1.1427307,144.26427,1.4718659
Shallow,0.0504265,0.087916309,0.368104947,304.6805569,281.9528329,222.7130193,-1.6695557,379.02795,1.091811
Shallow,0.0504328,0.161855961,0.34828496,303.6927492,283.7620033,222.9078465,-3.7078857,383.61963,4.2510114
Shallow,0.0504622,0.131119152,0.35241299,316.0181293,287.2467114,234.3513774,-1.2812805,177.11717,2.7779105
Shallow,0.050463,0.254520467,0.488303673,303.8533961,271.305475,207.7250016,-4.9229736,193.41196,2.7111814
Shallow,0.0504711,0.267744784,0.289588112,301.9051247,280.5157136,150.0014799,0.9771118,132.64479,10.324669
Shallow,0.0505175,0.137216645,0.356894966,305.7138367,277.0233154,231.2250824,-0.046272278,22.801395,0.20879485
Shallow,0.0505292,0.208766029,0.427187344,300.937825,276.2568011,150.0014799,-2.8135376,248.24043,3.241866
Shallow,0.0505376,0.174818251,0.342627381,304.355845,283.1744294,240.0594708,-0.41448975,375.16104,1.7409422
Shallow,0.0505432,0.086316219,0.325008,311.01073,278.3497259,221.7115395,-1.6203156,193.08391,1.8607578
Shallow,0.0505564,0.021182173,0.321622538,311.6430637,284.1314733,225.385911,-1.2174683,357.91534,1.6071169
Shallow,0.0505674,0.099616604,0.371392782,303.6072987,279.5696871,235.4895781,-1.0879211,418.19006,1.9028357
Shallow,0.0506095,0.118118688,0.343140125,303.0535794,281.5497902,234.8196462,-1.1552124,412.2318,2.1217825
Shallow,0.050625,0.340042239,0.334776,301.4847082,282.5527161,186.6221461,0.7786102,134.97444,9.272568
Shallow,0.0507589,0.246546058,0.37153195,304.2498864,274.0825103,164.6511136,-0.6507721,177.07187,1.3293606
Shallow,0.0508429,0.231994111,0.370360663,301.3411514,279.4520118,150.0014799,-1.0359802,131.40083,0.16897954
Shallow,0.0508511,0.100699106,0.35450125,308.7616728,278.8652617,239.580948,1.1212463,200.23073,2.1603947
Shallow,0.050878,0.281318061,0.31429895,301.7273877,278.5044711,213.8090772,3.0091248,246.42233,13.566772
Shallow,0.0509337,0.327014316,0.365529412,300.418286,280.4843934,170.5198539,-0.48016357,132.35573,11.006545
Shallow,0.0509434,0.234283878,0.332515833,305.5111358,286.8678047,231.6750678,-0.19018555,143.29208,0.21280135
Shallow,0.0509461,0.161761578,0.34754849,302.7117774,277.4988241,215.8633072,-0.25717926,84.246574,1.1089772
Shallow,0.0509488,0.286719106,0.487909226,295.6402283,270.6273193,233.3419495,7.7819214,321.3562,25.215797
Shallow,0.050951,0.125645461,0.335069754,307.8251353,278.8689026,229.5661494,0.17807007,70.09488,2.7871933
Shallow,0.0509811,0.104998726,0.260594292,299.8042908,280.1227417,244.6975555,0.6137543,86.111755,0.5553914
Shallow,0.051012,0.380059826,0.3280275,304.1610179,285.6632115,205.6741896,3.1981506,144.10004,2.0973415
Shallow,0.0510256,0.209212383,0.303684923,306.1844857,281.5789485,214.3251982,4.006027,240.44135,10.468527
Shallow,0.0510625,0.235463117,0.396905833,297.6360177,272.2400415,232.1125743,1.132613,4.020093,3.549086
Shallow,0.0510667,0.371441764,0.375365532,301.7239696,270.8385955,195.1945403,0.36920166,86.59608,4.5700345
Shallow,0.0510799,0.18532395,0.331111596,308.5907718,281.6033222,216.0205362,-4.7154083,134.44304,7.3556046
Shallow,0.0510909,0.303921977,0.336679,299.8269685,282.9321689,167.4402179,0.9940796,136.52367,1.5215741
Shallow,0.0511751,0.253823569,0.366616471,300.1721886,279.5673587,159.8693036,0.23210144,128.67487,1.6031103
Shallow,0.0511829,0.166398597,0.41545,311.9370134,272.001829,204.2659654,-0.9807739,241.09192,1.4162
Shallow,0.0512348,0.316364307,0.334817755,301.2625369,279.0690541,162.0500004,3.6265259,144.25449,5.609742
Shallow,0.05125,0.212983344,0.33119165,306.7552951,284.8054542,216.5195671,-0.19422913,148.43234,0.3516238
Shallow,0.0512621,0.110552236,0.353603359,301.9427229,278.652121,235.479324,-2.5758362,345.59076,0.1655459
Shallow,0.0513922,0.199126568,0.375926667,302.8690063,286.1200869,215.8086189,-0.3111267,141.62263,0.1904633
Shallow,0.0514063,0.19104882,0.3716238,302.6946873,275.9577728,217.7773984,-2.6692963,200.51822,9.714285
Shallow,0.0514727,0.178141587,0.273536885,303.1321939,284.8186005,204.0813923,0.10446167,136.94943,0.5942976
Shallow,0.0515303,0.074769585,0.230990913,301.108726,282.2589425,238.7435331,-1.2786255,421.4078,1.1570808
Shallow,0.0515393,0.229648525,0.348428456,300.8797187,279.1218097,165.6491754,-7.1795197,127.926285,0.6501952
Shallow,0.0516148,0.162223098,0.340957577,304.1439278,284.1423058,179.081994,-4.6226196,137.12357,0.55425775
Shallow,0.0516393,0.204540442,0.351504038,297.8342629,275.9055612,225.9327942,1.2856449,1.8444685,1.0306017
Shallow,0.0516444,0.149264385,0.35586905,304.4686397,283.0133864,236.9422366,1.490921,186.65399,10.088114
Shallow,0.0516569,0.258703031,0.34630125,302.5374584,278.502746,150.0014799,-2.9881744,126.05148,0.042643365
Shallow,0.0517188,0.205797295,0.332163015,301.8367643,281.0431391,171.0325569,2.784134,136.33981,4.359083
Shallow,0.0517726,0.166063704,0.332238618,306.0033307,280.3459186,237.2703665,0.37945938,51.562878,0.17043667
Shallow,0.0517729,0.24726616,0.373527128,305.4188493,271.7818963,179.933081,1.4021378,87.75283,6.0944276
Shallow,0.0517797,0.083075226,0.380062823,308.7480007,284.0273365,242.7597066,0.15563965,544.4955,1.0728639
Shallow,0.0518537,0.139079053,0.314853648,305.6170944,279.1860501,239.2528181,0.30345917,84.551926,0.35078758
Shallow,0.0518592,0.269821355,0.448845,303.6038806,271.9064061,192.3028954,-6.05777,399,28.443384
Shallow,0.0518734,0.243554629,0.29867235,300.9104809,281.2512603,225.1090513,-5.9618225,240.74304,5.2813334
Shallow,0.0518899,-0.007394042,0.321678235,319.043077,286.6379687,235.9373387,-0.71443176,185.6498,1.4506862
Shallow,0.0519032,0.106580967,0.329753564,302.9031865,280.6473675,226.5138576,-1.0812988,445.85028,0.58979034
Shallow,0.052004,0.153805158,0.388908989,302.6741792,279.8244973,169.7268733,3.636078,432.6466,4.9873953
Shallow,0.0520407,0.396500292,0.499908086,302.3665574,274.6876451,216.854533,13.207123,372.24728,10.102669
Shallow,0.0521203,0.263892296,0.543695625,303.491086,268.5130114,150.0014799,2.5286255,416.03033,3.6971653
Shallow,0.0521232,-0.031987024,0.310472255,315.5566966,286.3348372,227.7477628,-2.639618,179.61636,9.808333
Shallow,0.0521517,0.195969342,0.393664375,306.1229614,276.7899798,225.7208769,-1.9255676,81.72063,2.501415
Shallow,0.0521864,0.242212257,0.43254082,305.2376942,276.5908947,205.8690168,-5.815216,139.33282,2.639246
Shallow,0.0522054,0.166588936,0.4309875,306.57414,272.4505815,208.4051876,0.9238739,86.3413,5.7799797
Shallow,0.0522093,0.188356993,0.4373257,303.1082677,278.1999939,240.1825195,-2.9082031,214.62831,0.5432155
Shallow,0.0522971,0.248692638,0.402308867,304.694229,278.8843862,208.0702216,-1.8981323,125.40303,4.537893
Shallow,0.052346,0.227226267,0.356025345,305.1693338,281.5292467,208.8632023,-0.11909485,186.31337,1.8577591
Shallow,0.0523809,0.253541113,0.394078065,303.6141347,277.9442532,223.003551,-1.8444214,620.91766,3.0948756
Shallow,0.0523829,0.143669659,0.3370739,303.6004626,276.2234213,150.0014799,-0.8781128,215.57202,2.3595285
Shallow,0.0524357,-0.009873759,0.310673358,312.0634801,280.1477949,195.7106613,-0.49702454,139.89275,4.0061383
Shallow,0.0524778,0.075383533,0.326918138,304.6429587,283.2277544,225.5260498,-1.4033203,393.66077,3.9296527
